unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1628121600000,2021-08-05 00:00:00,BTC/EUR,33573.0,34938.0,31506.0,34530.0,15887912.0167902,460.11908534
1628035200000,2021-08-04 00:00:00,BTC/EUR,32234.0,33762.0,31677.9484,33556.0,12610988.24569568,375.81917528
1627948800000,2021-08-03 00:00:00,BTC/EUR,32973.0,33503.0,31701.0,32136.0,11029432.041036239,343.21110409
1627862400000,2021-08-02 00:00:00,BTC/EUR,33600.0,34040.0,32611.135515,32974.0,10033865.13806434,304.29626791
1627776000000,2021-08-01 00:00:00,BTC/EUR,34919.0,35840.0,33289.0,33600.0,13280614.082736,395.25637151
1627689600000,2021-07-31 00:00:00,BTC/EUR,35560.0,35726.0,34593.0,34887.0,8420253.71491995,241.35791885
1627603200000,2021-07-30 00:00:00,BTC/EUR,33666.993264,35643.0,32215.0,35529.0,17946734.478471242,505.12917556
1627516800000,2021-07-29 00:00:00,BTC/EUR,33783.0,34214.0,33130.0,33662.0,10102836.9938625,300.12586875
1627430400000,2021-07-28 00:00:00,BTC/EUR,33417.0,34655.0,32854.0,33782.0,19825420.153421257,586.86342293
1627344000000,2021-07-27 00:00:00,BTC/EUR,31567.0,33490.0,30847.0,33471.01890053,14167699.046668556,423.28257436
1627257600000,2021-07-26 00:00:00,BTC/EUR,30091.0,34392.0,29926.945433,31568.0,27760149.21282256,879.37624217
1627171200000,2021-07-25 00:00:00,BTC/EUR,29123.0,30108.0,28787.0,30090.0,3547482.413394,117.8957266
1627084800000,2021-07-24 00:00:00,BTC/EUR,28586.0,29331.0,28393.0,29117.0,5232437.884150949,179.70388035
1626998400000,2021-07-23 00:00:00,BTC/EUR,27449.0,28585.0,27220.0,28585.0,6385189.41728455,223.37552623
1626912000000,2021-07-22 00:00:00,BTC/EUR,27266.0,27702.0,26897.0,27480.0,8462422.3680804,307.94841223
1626825600000,2021-07-21 00:00:00,BTC/EUR,25290.0,27848.0,25071.0,27265.0,10400843.5049652,381.47234568
1626739200000,2021-07-20 00:00:00,BTC/EUR,26170.0,26347.0,24869.0,25319.0,9276553.28751424,366.38703296
1626652800000,2021-07-19 00:00:00,BTC/EUR,26954.0,27041.0,25822.44334809,26140.0,10202370.975006001,390.2972829
1626566400000,2021-07-18 00:00:00,BTC/EUR,26727.0,27487.0,26354.0,26942.35752,9985768.345752776,370.63454222
1626480000000,2021-07-17 00:00:00,BTC/EUR,26620.0,27106.0,26438.0,26730.0,8090930.2431573,302.69099301
1626393600000,2021-07-16 00:00:00,BTC/EUR,27004.0,27325.0,26304.0,26621.0,5562515.42660247,208.95215907
1626307200000,2021-07-15 00:00:00,BTC/EUR,27727.0,28050.0,26389.0,26976.0,7665616.20292896,284.16430171
1626220800000,2021-07-14 00:00:00,BTC/EUR,27798.0,27995.0,26806.0,27733.0,6554997.84307994,236.36093618
1626134400000,2021-07-13 00:00:00,BTC/EUR,27884.0,28160.0,27340.0,27797.0,7094590.25979858,255.22863114
1626048000000,2021-07-12 00:00:00,BTC/EUR,28869.0,29206.0,27488.0,27885.0,8027187.48754065,287.86758069
1625961600000,2021-07-11 00:00:00,BTC/EUR,28239.0,29128.0,28051.0,28829.0,2337810.95281426,81.09233594
1625875200000,2021-07-10 00:00:00,BTC/EUR,28430.45879,28830.497046,27795.0,28199.0,7101613.80355081,251.83920719
1625788800000,2021-07-09 00:00:00,BTC/EUR,27681.0,28676.0,27226.0,28423.72351,13883378.543670058,488.44334342
1625702400000,2021-07-08 00:00:00,BTC/EUR,28699.0,28777.964666,27080.0,27747.0,21401600.74769736,771.31224088
1625616000000,2021-07-07 00:00:00,BTC/EUR,28973.0,29680.0,28665.0,28665.915036,5302500.399680504,184.97579418
1625529600000,2021-07-06 00:00:00,BTC/EUR,28365.0,29701.72842,28346.0,28967.0,12376713.9698645,427.2694435
1625443200000,2021-07-05 00:00:00,BTC/EUR,29741.0,29741.0,27914.0,28386.0,11521361.19235806,405.88181471
1625356800000,2021-07-04 00:00:00,BTC/EUR,29237.0,30299.0,28973.0,29755.0,6161060.601357751,207.05967405
1625270400000,2021-07-03 00:00:00,BTC/EUR,28532.0,29454.0,28108.0,29234.0,4786401.61847224,163.72722236
1625184000000,2021-07-02 00:00:00,BTC/EUR,28301.0,28689.0,27602.86556033,28514.0,12125974.94668012,425.26390358
1625097600000,2021-07-01 00:00:00,BTC/EUR,29552.0,29577.0,27620.0,28327.0,12063768.88008279,425.87527377
1625011200000,2021-06-30 00:00:00,BTC/EUR,30155.0,30337.0,29030.0,29555.0,4657446.68904175,157.58574485
1624924800000,2021-06-29 00:00:00,BTC/EUR,28921.0,30755.0,28726.0,30129.0,11470075.620617129,380.69884897
1624838400000,2021-06-28 00:00:00,BTC/EUR,29104.0,29584.0,28468.0,28920.0,13777109.6066712,476.38691586
1624752000000,2021-06-27 00:00:00,BTC/EUR,27119.0,29140.0,26866.0,29103.0,23882952.75951453,820.63542451
1624665600000,2021-06-26 00:00:00,BTC/EUR,26460.0,27363.0,25306.43577,27105.0,23734693.501197897,875.65738798
1624579200000,2021-06-25 00:00:00,BTC/EUR,29075.0,29718.0,26190.0,26466.0,25944591.01981296,980.29891256
1624492800000,2021-06-24 00:00:00,BTC/EUR,28251.0,29581.0,27123.0,29040.0,11425753.6541016,393.44881729
1624406400000,2021-06-23 00:00:00,BTC/EUR,27279.0,29101.0,26627.0,28250.0,22364611.075492498,791.66764869
1624320000000,2021-06-22 00:00:00,BTC/EUR,26613.0,28011.0,24579.325035,27278.0,59170887.51594369,2169.17983415
1624233600000,2021-06-21 00:00:00,BTC/EUR,30024.36696,30181.0,26320.0,26691.0,46833968.84939682,1754.67269302
1624147200000,2021-06-20 00:00:00,BTC/EUR,29980.0,30553.0,28161.0,30015.0,23483529.43767045,782.39311803
1624060800000,2021-06-19 00:00:00,BTC/EUR,30216.0,30719.754867,29348.0,29980.0,14127113.620847,471.21793265
1623974400000,2021-06-18 00:00:00,BTC/EUR,31955.470126,32069.0,29587.0,30215.0,21127064.2114384,699.22436576
1623888000000,2021-06-17 00:00:00,BTC/EUR,31924.0,33081.0,31411.0,31955.0,10940385.719155202,342.36850944
1623801600000,2021-06-16 00:00:00,BTC/EUR,33089.0,33359.706015,31707.0,31972.0,19749483.9508022,617.71187135
1623715200000,2021-06-15 00:00:00,BTC/EUR,33372.0,34042.0,32527.0,33098.0,12990221.66294034,392.47754133
1623628800000,2021-06-14 00:00:00,BTC/EUR,32212.0,33807.0657,32017.0,33410.0,21734743.2602131,650.54604191
1623542400000,2021-06-13 00:00:00,BTC/EUR,29390.0,32527.0,28739.883835,32215.0,16437567.744713001,510.2457782
1623456000000,2021-06-12 00:00:00,BTC/EUR,30829.0,30936.0,28498.57608,29311.0,15427314.390367068,526.33190237
1623369600000,2021-06-11 00:00:00,BTC/EUR,30155.0,30998.46375,29497.0,30836.0,15138659.97329348,490.94110693
1623283200000,2021-06-10 00:00:00,BTC/EUR,30687.0,31514.0,29419.405664,30100.0,23532073.66874,781.7964674
1623196800000,2021-06-09 00:00:00,BTC/EUR,27460.0,30793.0,26657.0,30686.0,45575772.5685503,1485.23015605
1623110400000,2021-06-08 00:00:00,BTC/EUR,27529.0,27932.0,25518.8343,27441.0,27231686.80083954,992.37224594
1623024000000,2021-06-07 00:00:00,BTC/EUR,29402.0,30246.0,27346.0,27542.0,15218474.883236399,552.5551842
1622937600000,2021-06-06 00:00:00,BTC/EUR,29204.0,29979.0,28953.0,29403.146421,9199136.933300935,312.86233118
1622851200000,2021-06-05 00:00:00,BTC/EUR,30282.0,31170.0,28622.0,29207.0,13927214.44491034,476.84508662
1622764800000,2021-06-04 00:00:00,BTC/EUR,32334.0,32374.0,29375.0,30296.0,16393925.445190161,541.12508071
1622678400000,2021-06-03 00:00:00,BTC/EUR,30763.0,32367.0,30454.0,32333.0,11110051.91249821,343.61339537
1622592000000,2021-06-02 00:00:00,BTC/EUR,30016.667135,31294.0,29400.0,30764.0,10178369.9844362,330.85326955
1622505600000,2021-06-01 00:00:00,BTC/EUR,30473.0,30977.0,29173.0,30016.0,13703660.52149248,456.54519328
1622419200000,2021-05-31 00:00:00,BTC/EUR,29199.0132,30687.0,28002.0,30474.0,17411696.14663152,571.36234648
1622332800000,2021-05-30 00:00:00,BTC/EUR,28345.999053,29869.0,27367.34215052,29227.0,12431105.413408,425.329504
1622246400000,2021-05-29 00:00:00,BTC/EUR,29268.0,30654.0,27572.0,28362.0,28228066.55481534,995.27771507
1622160000000,2021-05-28 00:00:00,BTC/EUR,31608.0,31903.0,28478.0,29248.0,32370787.419432964,1106.76926352
1622073600000,2021-05-27 00:00:00,BTC/EUR,32210.0,33242.0,30548.44913,31607.0,16453038.39680568,520.55046024
1621987200000,2021-05-26 00:00:00,BTC/EUR,31354.0,33394.0,30897.0,32224.0,23035681.922880642,714.86103286
1621900800000,2021-05-25 00:00:00,BTC/EUR,31790.0,32597.0,29756.0,31351.0,19795634.28602867,631.41954917
1621814400000,2021-05-24 00:00:00,BTC/EUR,28522.0,32717.0,28327.0,31810.0,32724918.0140829,1028.76196209
1621728000000,2021-05-23 00:00:00,BTC/EUR,30834.0,31510.0,25637.76882,28521.0,69149835.92027646,2424.52354126
1621641600000,2021-05-22 00:00:00,BTC/EUR,30692.0,31973.0,29039.0,30833.0,45996306.60998043,1491.78823371
1621555200000,2021-05-21 00:00:00,BTC/EUR,33179.0,34570.0,27556.0,30699.0,71452057.21887761,2327.50438838
1621468800000,2021-05-20 00:00:00,BTC/EUR,30191.0,34671.8295,28727.0,33199.0,107204716.16508448,3229.15497952
1621382400000,2021-05-19 00:00:00,BTC/EUR,35091.0,35663.0,24262.0,30163.0,182374414.82889146,6046.29562142
1621296000000,2021-05-18 00:00:00,BTC/EUR,35821.0,37626.0,34619.0,35122.0,41365013.06482968,1177.75220844
1621209600000,2021-05-17 00:00:00,BTC/EUR,38359.0,38513.0,34655.0,35790.0,140527882.708962,3926.4566278
1621123200000,2021-05-16 00:00:00,BTC/EUR,38576.0,41059.0,36246.187064,38340.0,69570010.9778796,1814.55427694
1621036800000,2021-05-15 00:00:00,BTC/EUR,41108.0,41772.0,38404.0,38550.0,34956435.573537,906.78172694
1620950400000,2021-05-14 00:00:00,BTC/EUR,41162.0,42438.624808,40418.0,41102.0,22840690.84627148,555.70752874
1620864000000,2021-05-13 00:00:00,BTC/EUR,41039.0,42435.0,38590.0,41228.0,67152474.0763184,1628.8074628
1620777600000,2021-05-12 00:00:00,BTC/EUR,46710.0,47867.0,40273.0,41039.0,56737754.4603342,1382.5325778
1620691200000,2021-05-11 00:00:00,BTC/EUR,45989.0,46821.0,44581.0,46689.0,33990596.876608536,728.02152277
1620604800000,2021-05-10 00:00:00,BTC/EUR,47882.64283122,49031.0,44348.0,46008.5313306,44542984.10541712,968.14618544
1620518400000,2021-05-09 00:00:00,BTC/EUR,48427.0,48701.0,46249.99217931,47866.75182028,23242236.9638018,485.56118976
1620432000000,2021-05-08 00:00:00,BTC/EUR,47145.0,48876.75824478,46813.0,48431.0,37679918.47369074,778.01239854
1620345600000,2021-05-07 00:00:00,BTC/EUR,46790.0,48286.43959706,45824.62164876,47147.0,46038543.111468874,976.48934421
1620259200000,2021-05-06 00:00:00,BTC/EUR,47886.11492629,48425.0,45850.0,46789.0,40824534.38626781,872.52419129
1620172800000,2021-05-05 00:00:00,BTC/EUR,44314.0,48248.0,44079.0,47853.63564834,21775782.426052332,455.0496975
1620086400000,2021-05-04 00:00:00,BTC/EUR,47350.0,47360.0,44168.0,44315.0,41906551.9799048,945.65162992
1620000000000,2021-05-03 00:00:00,BTC/EUR,47044.0,48915.0,46826.0,47351.0,26204664.251633193,553.41311169
1619913600000,2021-05-02 00:00:00,BTC/EUR,48078.0,48169.0,46631.0,47053.0,14768998.55822706,313.88006202
1619827200000,2021-05-01 00:00:00,BTC/EUR,47939.0,48524.0,47422.0,48065.0,18036762.17193085,375.25771708999997
1619740800000,2021-04-30 00:00:00,BTC/EUR,44187.0,48083.50972648,43773.0,47940.0,33950969.7233022,708.19711563
1619654400000,2021-04-29 00:00:00,BTC/EUR,45204.0,45507.0,43188.60772642,44180.26183656,24073667.674879476,544.89644638
1619568000000,2021-04-28 00:00:00,BTC/EUR,45526.0,46517.4755779,44587.0,45203.0,31572758.49448513,698.46599771
1619481600000,2021-04-27 00:00:00,BTC/EUR,44745.0,45851.0,44152.0,45531.0,28016915.31815283,615.33713993
1619395200000,2021-04-26 00:00:00,BTC/EUR,40629.0,44999.0,40379.0,44746.0,44803055.76241768,1001.27510308
1619308800000,2021-04-25 00:00:00,BTC/EUR,41492.0,41886.03105036,38950.0,40628.0,21610232.505935643,531.90490563
1619222400000,2021-04-24 00:00:00,BTC/EUR,42268.88923378,42320.0,40384.0,41442.0,17298464.29428816,417.41383848
1619136000000,2021-04-23 00:00:00,BTC/EUR,43068.0,43389.0,39459.0,42268.0,66876498.5517884,1582.2016313
1619049600000,2021-04-22 00:00:00,BTC/EUR,44675.0,46073.0,42087.0,43062.0,49830441.52183044,1157.17898662
1618963200000,2021-04-21 00:00:00,BTC/EUR,46925.0,47183.0,44539.0,44676.0,17172805.36806972,384.38547247
1618876800000,2021-04-20 00:00:00,BTC/EUR,46245.0,47456.0,44191.0,46928.0,32548147.72790784,693.57628128
1618790400000,2021-04-19 00:00:00,BTC/EUR,46899.0,47923.0,45107.0,46185.0,32076007.087242153,694.51135839
1618704000000,2021-04-18 00:00:00,BTC/EUR,50179.0,50308.0,42176.0,46933.0,100936751.78575842,2150.65629271
1618617600000,2021-04-17 00:00:00,BTC/EUR,51244.0,52120.0,49794.0,50015.0,23678587.967956603,473.42973044
1618531200000,2021-04-16 00:00:00,BTC/EUR,52861.0,53079.03600063,50051.0,51277.0,48186251.96405632,939.72447616
1618444800000,2021-04-15 00:00:00,BTC/EUR,52532.08970058,53338.0,51820.0,52801.0,25119857.0324177,475.7458577
1618358400000,2021-04-14 00:00:00,BTC/EUR,53160.77062516,54172.0,51200.0,52502.0,43190816.40883146,822.65087823
1618272000000,2021-04-13 00:00:00,BTC/EUR,50255.85039927,53402.54752017,50248.93702331,53144.0,56166101.867577516,1056.86628533
1618185600000,2021-04-12 00:00:00,BTC/EUR,50484.0,51643.0,49957.99919358,50262.00107621,21545730.060203824,428.66836972
1618099200000,2021-04-11 00:00:00,BTC/EUR,50268.85013917,51023.0,49836.0,50444.64934969,18965515.688356575,375.9668455
1618012800000,2021-04-10 00:00:00,BTC/EUR,48853.0,51464.0,48653.0,50268.0,39564585.51674808,787.07299906
1617926400000,2021-04-09 00:00:00,BTC/EUR,48758.0,49508.0,48432.634174,48852.0,14504844.22335972,296.91403061
1617840000000,2021-04-08 00:00:00,BTC/EUR,47116.0,48813.01379088,46923.0,48756.0,18014395.120450318,369.48057922
1617753600000,2021-04-07 00:00:00,BTC/EUR,48850.0,49384.0,46805.0,47138.0,30102023.76535354,638.59357133
1617667200000,2021-04-06 00:00:00,BTC/EUR,50071.0,50355.0,48462.0,48834.0,16968339.72681336,347.46979004
1617580800000,2021-04-05 00:00:00,BTC/EUR,49533.0,50207.16539979,48373.0,50070.0,22748970.643254,454.3433322
1617494400000,2021-04-04 00:00:00,BTC/EUR,48462.0,49730.0,48048.0,49501.0,19108259.34218292,386.01764292
1617408000000,2021-04-03 00:00:00,BTC/EUR,50133.07342601,50888.0,48364.0,48462.08233237,35186232.60482281,726.0569689
1617321600000,2021-04-02 00:00:00,BTC/EUR,49926.0,51127.0,49547.0,50164.53467394,19738453.308563195,393.47426298
1617235200000,2021-04-01 00:00:00,BTC/EUR,50107.0,50648.0,49248.13047876,49863.0,16888812.810078,338.704306
1617148800000,2021-03-31 00:00:00,BTC/EUR,50187.0,51099.0,48442.0,50035.0,23589356.157110948,471.45710317
1617062400000,2021-03-30 00:00:00,BTC/EUR,49003.0,50700.0,48554.0,50192.0,31177558.72380656,621.16589743
1616976000000,2021-03-29 00:00:00,BTC/EUR,47363.0,49659.0,46539.0,49006.49344536,35587884.641695306,726.18712623
1616889600000,2021-03-28 00:00:00,BTC/EUR,47263.0,47874.0,46461.0,47307.0,12415127.787217349,262.43743605
1616803200000,2021-03-27 00:00:00,BTC/EUR,46631.0,47913.0,45677.0,47263.0,21714465.52647661,459.43900147
1616716800000,2021-03-26 00:00:00,BTC/EUR,43609.0,46633.0,43561.0,46627.0,32073286.695179034,687.8694038900001
1616630400000,2021-03-25 00:00:00,BTC/EUR,44291.72755495,44961.0,42659.0,43637.0,45325325.41727146,1038.69022658
1616544000000,2021-03-24 00:00:00,BTC/EUR,45896.0,48397.0,43614.0,44292.0,63120072.55568088,1425.08969014
1616457600000,2021-03-23 00:00:00,BTC/EUR,45319.0,47092.0,44296.0,45904.0,37657890.72182832,820.36185783
1616371200000,2021-03-22 00:00:00,BTC/EUR,48298.0,49163.0,44992.68476137,45320.0,28047635.9558472,618.87987546
1616284800000,2021-03-21 00:00:00,BTC/EUR,48572.0,49030.41402177,46337.0,48297.0,28038375.01136385,580.54071705
1616198400000,2021-03-20 00:00:00,BTC/EUR,48590.0,50215.0,48383.0,48638.0,32283982.311356504,663.76048175
1616112000000,2021-03-19 00:00:00,BTC/EUR,48363.0,49964.0,47233.0,48591.0,19210810.53661425,395.35738175
1616025600000,2021-03-18 00:00:00,BTC/EUR,49169.0,50456.0,47870.0,48364.0,31100621.77084144,643.05313396
1615939200000,2021-03-17 00:00:00,BTC/EUR,47835.0,49315.0,45329.24941148,49129.0,44126981.35290814,898.18602766
1615852800000,2021-03-16 00:00:00,BTC/EUR,46650.0,47834.0,44736.0,47834.0,57170671.36455696,1195.18901544
1615766400000,2021-03-15 00:00:00,BTC/EUR,49375.0350751,50673.0,45734.0,46658.32101958,71327851.21768631,1528.72734507
1615680000000,2021-03-14 00:00:00,BTC/EUR,51199.0,51616.0,49375.0350751,49375.87194011,21742449.599701196,440.34563331
1615593600000,2021-03-13 00:00:00,BTC/EUR,47982.0,51611.93191435,46958.0,51178.0,36233437.35221558,707.98853711
1615507200000,2021-03-12 00:00:00,BTC/EUR,48304.0,48540.0,46227.91280815,47954.49588332,36253125.65508138,755.99013163
1615420800000,2021-03-11 00:00:00,BTC/EUR,47083.0,48623.0,45549.0,48294.0,40491000.19967436,838.42713794
1615334400000,2021-03-10 00:00:00,BTC/EUR,46179.0,48196.9520571,44754.64942123,46915.0,35144672.70861745,749.11377403
1615248000000,2021-03-09 00:00:00,BTC/EUR,44213.0,46179.0,43879.0,46179.0,27714288.958283342,600.14917946
1615161600000,2021-03-08 00:00:00,BTC/EUR,42807.0,44251.0,41456.31180757,44212.0,26929415.90188668,609.09743739
1615075200000,2021-03-07 00:00:00,BTC/EUR,41033.0,43151.0,41033.0,42767.0,17125995.50307271,400.44883913
1614988800000,2021-03-06 00:00:00,BTC/EUR,41015.0,41320.0,39576.0,41010.0,14725220.4761331,359.06414231
1614902400000,2021-03-05 00:00:00,BTC/EUR,40440.0,41528.0,38824.0,40983.0,27916417.683362402,681.1706728
1614816000000,2021-03-04 00:00:00,BTC/EUR,41822.0,42931.67638085,39785.0,40449.0,29731976.07349638,735.04848262
1614729600000,2021-03-03 00:00:00,BTC/EUR,40074.0,43557.0,39871.0,41823.0,35681094.04210623,853.14525601
1614643200000,2021-03-02 00:00:00,BTC/EUR,41154.0,41624.0,39007.0,40174.0,22570453.50995408,561.81743192
1614556800000,2021-03-01 00:00:00,BTC/EUR,37485.0,41279.0,37309.0,41173.0,29279697.71791735,711.13831195
1614470400000,2021-02-28 00:00:00,BTC/EUR,38249.0,38686.0,35761.0,37484.0,33726663.74955268,899.76159827
1614384000000,2021-02-27 00:00:00,BTC/EUR,38342.11405877,40098.0,37359.0,38227.0,21869378.52423142,572.09246146
1614297600000,2021-02-26 00:00:00,BTC/EUR,38773.33656625,40048.0,36247.23883199,38399.0,65824231.58643736,1714.21733864
1614211200000,2021-02-25 00:00:00,BTC/EUR,40851.0,42678.0,38447.0,38774.15894126,32920240.011907503,849.0252506
1614124800000,2021-02-24 00:00:00,BTC/EUR,40212.0,42262.0,38600.0,40827.0,32600574.84568593,798.50527459
1614038400000,2021-02-23 00:00:00,BTC/EUR,44446.0,44501.0,37037.02514861,40212.0,118417347.52969033,2944.82610986
1613952000000,2021-02-22 00:00:00,BTC/EUR,47352.0,47385.0,39735.33851853,44476.0,93913383.12453744,2111.55191844
1613865600000,2021-02-21 00:00:00,BTC/EUR,46075.0,48126.0,45705.0,47330.0,27085760.8320573,572.27468481
1613779200000,2021-02-20 00:00:00,BTC/EUR,46102.01999236,47436.0,44560.90795326,46154.37301358,53883080.582043834,1167.45341912
1613692800000,2021-02-19 00:00:00,BTC/EUR,42696.0,46506.0,41990.0,46076.0,43168391.10083396,936.89537071
1613606400000,2021-02-18 00:00:00,BTC/EUR,43331.0,43608.0,42147.0,42639.0,28787023.20901677,675.13363843
1613520000000,2021-02-17 00:00:00,BTC/EUR,40664.81281567,43665.25105833,40541.0,43227.84574981,30519198.581039168,706.00785331
1613433600000,2021-02-16 00:00:00,BTC/EUR,39551.0,41496.0,38760.0,40706.97222073,51854867.56490216,1273.85714869
1613347200000,2021-02-15 00:00:00,BTC/EUR,40115.0,40387.0,37701.0,39515.0,29653615.6554694,750.43946996
1613260800000,2021-02-14 00:00:00,BTC/EUR,38924.0,40971.0,38803.0,40071.0,18611707.94098185,464.46826735
1613174400000,2021-02-13 00:00:00,BTC/EUR,39107.0,39774.0,38163.0,38924.0,11938598.83530716,306.71562109
1613088000000,2021-02-12 00:00:00,BTC/EUR,39597.0,40346.0,37932.0,39099.0,41625330.704409,1064.613691
1613001600000,2021-02-11 00:00:00,BTC/EUR,37035.0,40052.0,36249.0,39543.0,42148837.36548975,1065.89882825
1612915200000,2021-02-10 00:00:00,BTC/EUR,38366.0,39081.0,36068.0,37003.0,31385767.59910974,848.19521658
1612828800000,2021-02-09 00:00:00,BTC/EUR,38582.0,39968.0,37245.0,38367.0,57269252.51051634,1492.66954702
1612742400000,2021-02-08 00:00:00,BTC/EUR,32229.0,38717.09154068,31533.0,38522.0,91195600.2608288,2367.3641104
1612656000000,2021-02-07 00:00:00,BTC/EUR,32561.0,32970.0,30999.0,32252.36996814,16201491.209130839,502.33490516
1612569600000,2021-02-06 00:00:00,BTC/EUR,31755.0,34011.0,31715.0,32562.0,29947950.98912844,919.72087062
1612483200000,2021-02-05 00:00:00,BTC/EUR,30871.13118067,31924.0,30566.0,31755.0,19374607.3820772,610.12777144
1612396800000,2021-02-04 00:00:00,BTC/EUR,31295.0,32263.0,30250.0,30890.34991168,22715995.381683562,735.3751397
1612310400000,2021-02-03 00:00:00,BTC/EUR,29549.0,31295.0,29482.0,31294.70445874,33117367.404960647,1058.24189676
1612224000000,2021-02-02 00:00:00,BTC/EUR,27803.05281995,29996.0,27761.61756985,29530.0,24434929.236590598,827.46120002
1612137600000,2021-02-01 00:00:00,BTC/EUR,27315.0,28705.0,26669.0,27804.0,19575588.09404604,704.05654201
1612051200000,2021-01-31 00:00:00,BTC/EUR,28264.0,28347.0,26553.0,27326.0,17290027.595555,632.7317425
1611964800000,2021-01-30 00:00:00,BTC/EUR,28215.0,28777.0,27046.0,28219.0,20840555.68048102,738.52920658
1611878400000,2021-01-29 00:00:00,BTC/EUR,27522.0,31868.0,26433.0,28323.0,73883463.9435548,2608.60304147
1611792000000,2021-01-28 00:00:00,BTC/EUR,25143.0,27881.0,24739.99111944,27527.0,34638199.44134359,1258.33543217
1611705600000,2021-01-27 00:00:00,BTC/EUR,26740.0,26754.0,24252.0,25143.0,33111969.90355797,1316.94586579
1611619200000,2021-01-26 00:00:00,BTC/EUR,26532.0,27111.0,25384.0,26734.0,22421252.97536686,838.67932129
1611532800000,2021-01-25 00:00:00,BTC/EUR,26565.0,28737.0,26322.0,26575.73258597,20240304.965454,761.60854268
1611446400000,2021-01-24 00:00:00,BTC/EUR,26365.0,27248.0,25473.0,26540.02372226,14309775.766880004,539.17720333
1611360000000,2021-01-23 00:00:00,BTC/EUR,27098.0,27560.0,25824.0,26379.0,13988708.51325525,530.29714975
1611273600000,2021-01-22 00:00:00,BTC/EUR,25391.0,27817.0,23826.20398007,27167.0,36701069.37588098,1350.94303294
1611187200000,2021-01-21 00:00:00,BTC/EUR,29311.0,29398.0,24821.0,25341.18102776,44428404.20537513,1753.20969282
1611100800000,2021-01-20 00:00:00,BTC/EUR,29546.0,29995.0,27522.0,29320.74679072,34353761.36588571,1171.65369665
1611014400000,2021-01-19 00:00:00,BTC/EUR,30379.78666825,31288.0,29547.0,29547.0,25797735.317192577,873.10844814
1610928000000,2021-01-18 00:00:00,BTC/EUR,29781.79663742,31130.0,28866.0,30387.44200515,25203423.6002925,829.40260638
1610841600000,2021-01-17 00:00:00,BTC/EUR,29837.0,30553.0,28038.0,29746.0,19419740.58218896,652.85216776
1610755200000,2021-01-16 00:00:00,BTC/EUR,30427.0,31452.0,29321.0,29834.0,30644475.63093924,1027.16617386
1610668800000,2021-01-15 00:00:00,BTC/EUR,32219.0,32653.0,28535.12244305,30427.0,38750052.86349142,1273.54168546
1610582400000,2021-01-14 00:00:00,BTC/EUR,30729.0,33008.03992507,30188.0,32240.0,39466447.2375472,1224.14538578
1610496000000,2021-01-13 00:00:00,BTC/EUR,27933.0,31072.0,26566.21934033,30716.0,33518466.17210112,1091.23799232
1610409600000,2021-01-12 00:00:00,BTC/EUR,29144.0,30130.0,26689.0,27980.0,48158926.927915804,1721.19109821
1610323200000,2021-01-11 00:00:00,BTC/EUR,31350.93107054,31414.0,25189.0,29119.3621636,105863494.62697074,3635.50183662
1610236800000,2021-01-10 00:00:00,BTC/EUR,32885.0,33864.0,28843.0,31351.0,53289489.773183554,1699.77001605
1610150400000,2021-01-09 00:00:00,BTC/EUR,33178.0,33864.0,31657.0,32852.35523174,21205655.64400482,645.48357323
1610064000000,2021-01-08 00:00:00,BTC/EUR,32113.0,34273.0,29819.19290837,33136.0,49254651.28059088,1486.43925883
1609977600000,2021-01-07 00:00:00,BTC/EUR,29796.80203761,32919.0,29376.0,32100.0,54473624.89563,1696.9976603
1609891200000,2021-01-06 00:00:00,BTC/EUR,27643.0,29935.0,27115.0,29800.0,46027305.274708,1544.54044546
1609804800000,2021-01-05 00:00:00,BTC/EUR,26112.17385361,28051.0,24342.0,27633.0,43442826.9172365,1572.1357405
1609718400000,2021-01-04 00:00:00,BTC/EUR,26941.0,27538.55424299,23207.15838217,26140.0,57677827.739249796,2206.49685307
1609632000000,2021-01-03 00:00:00,BTC/EUR,26370.03683995,28549.0,26177.0,26938.0,35953392.39457834,1334.67192793
1609545600000,2021-01-02 00:00:00,BTC/EUR,24028.0,27255.0,23742.0,26330.0,33967971.1794592,1290.08625824
1609459200000,2021-01-01 00:00:00,BTC/EUR,23690.39141334,24288.28693049,23508.0,24027.0,21013675.97816802,874.58592326
1609372800000,2020-12-31 00:00:00,BTC/EUR,23486.0,23864.0,22425.3406398,23690.0,18228744.141277,769.4699933
1609286400000,2020-12-30 00:00:00,BTC/EUR,22301.0,23569.0,22301.0,23472.0,13165762.98032928,560.91355574
1609200000000,2020-12-29 00:00:00,BTC/EUR,22139.0,22300.0,21128.0,22297.7403996,11795096.24211666,528.98168293
1609113600000,2020-12-28 00:00:00,BTC/EUR,21508.06876224,22464.0,21359.0,22139.0,12494550.48775765,564.36833135
1609027200000,2020-12-27 00:00:00,BTC/EUR,21674.0,23164.11055524,21170.34363979,21508.0,41717621.17667616,1939.63274952
1608940800000,2020-12-26 00:00:00,BTC/EUR,20274.0,21916.0,20085.0,21652.58755023,29971290.858134143,1384.18980127
1608854400000,2020-12-25 00:00:00,BTC/EUR,19482.0,20341.0,18769.0,20274.0,39010899.82025958,1924.18367467
